REGION,COUNTRY,NAME,LAT,LON,LAT_DEG,LAT_MIN,LAT_HEMI,LON_DEG,LON_MIN,LON_HEMI,INDEX_NO,Field10,Field11,Combo192,Combo206,Combo210,Combo196,Combo218,Combo198,Combo216,Combo231,Combo223,Combo225,Combo234,Combo236,Field24,Combo238,Combo240,Combo242,Combo244,Combo246,Combo248,Combo254,Combo256,Combo258,Combo260,Combo264,Combo262,Combo266,Combo268,Combo270,Combo272,Combo274,Combo276,Combo278,Combo280,Combo282,Combo284,Combo288,Combo290,Combo292,Combo294,Combo296,Combo304,Combo300,Combo302,Combo306,Combo308,Combo310,Combo312,Combo317,Combo321,Combo319,Combo323,Combo325,Combo327,Combo329,Combo332,Combo335,Combo337,Combo339,Combo341,Combo343,Combo345,Combo347,Combo349,Combo351
42870,GR,ANDROS,37.833333333333336,24.95,37,50,N,24,57,E,42890,132,54330,V,CN,F,N,N,N,Y,,J,J,P,,0,M,,,Y,N,Y,,,,,,,,,,Y,Y,,,,,,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,,,,,
42870,GR,MIKONOS,37.45,25.333333333333332,37,27,N,25,20,E,42905,132,54330,V,CN,P,N,N,N,Y,,N,C,M,,0,L,N,,Y,,Y,,Y,,,N,N,,,Y,,,Y,Y,Y,,,,,,,,,,N,,,,,,,,,,,,,Y,Y,N,Y,,,,S,
42870,GR,LIMIN SIROU,37.43333333333333,24.95,37,26,N,24,57,E,42920,132,54329,V,CB,F,N,N,N,Y,Y,C,C,N,L,1,M,N,,Y,N,Y,Y,Y,,,,Y,Y,Y,,,,Y,,,,Y,Y,Y,,,Y,Y,,Y,,,Y,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,A,M,S
42870,GR,NISOS NAXOS,37.1,25.366666666666667,37,6,N,25,22,E,42980,132,54334,V,OR,F,N,N,N,Y,,J,J,P,,0,M,,,N,N,N,,,,,,,,,,,,,,,,,Y,,,,,,,N,,,,,,,,,,,,,Y,,Y,,,,,,
42870,GR,MILOS,36.71666666666667,24.45,36,43,N,24,27,E,43030,132,54327,V,CN,G,N,N,N,,,B,E,O,,0,M,Y,N,N,N,Y,,N,,,N,Y,Y,,Y,,,Y,Y,,,Y,Y,,,,Y,N,,N,,,,,,,,Y,,,,,Y,Y,,,,,N,,
42870,GR,AKRA KAVONISI,35.516666666666666,23.633333333333333,35,31,N,23,38,E,43093,132,54318,V,CB,F,,,,,N,,,L,,1,M,,Y,,N,Y,,Y,Y,Y,N,N,Y,,,,,Y,,,,,,,,,Y,Y,,,,Y,,,,,,Y,,,,,,Y,,,,,C,S,
43080,GR,SOUDHA,35.483333333333334,24.183333333333334,35,29,N,24,11,E,43100,132,54324,M,CN,G,N,N,N,Y,N,G,A,M,,0,L,Y,Y,Y,Y,Y,N,Y,Y,Y,,,Y,,,,,Y,Y,Y,,Y,Y,,,,Y,Y,,Y,,Y,,,Y,Y,Y,Y,,,,,Y,Y,,Y,,,C,,
43080,GR,RETHIMNON,35.36666666666667,24.466666666666665,35,22,N,24,28,E,43120,132,54318,V,CB,F,,Y,,,,,F,N,,0,M,Y,,,N,Y,N,,,Y,N,N,Y,,,,,Y,Y,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,
43080,GR,IRAKLION,35.35,25.15,35,21,N,25,9,E,43130,132,54314,M,CB,G,N,N,N,Y,,L,A,L,K,1,M,,,Y,N,Y,Y,,,Y,Y,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,,,Y,Y,,N,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,N,Y,,,C,,S
43080,GR,SITIA,35.21666666666667,26.133333333333333,35,13,N,26,8,E,43150,132,54400,V,CN,F,N,N,N,Y,,L,J,O,,0,M,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,,,,,,,N,,,,,,,,,,,,,,,,,,,,,
43080,GR,AYIOS NIKOLAOS,35.2,25.716666666666665,35,12,N,25,43,E,43155,132,54314,V,CN,,,,,,,,H,L,,0,M,,,,,Y,N,Y,,,,Y,Y,,,,,Y,Y,Y,,Y,Y,,,,Y,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,C,,
43080,GR,KALI LIMENES,34.93333333333333,24.833333333333332,34,56,N,24,50,E,43165,132,54322,V,CN,F,Y,N,N,Y,,H,,,G,1,L,Y,,Y,N,Y,Y,Y,,,N,Y,Y,,Y,,,Y,Y,Y,,,,,,,,N,,Y,,,,,,,,,,,,,,Y,Y,Y,N,N,N,,
43180,GR,RODHOS,36.45,28.233333333333334,36,27,N,28,14,E,43210,132,54416/7,S,CB,F,N,Y,N,Y,,K,F,J,N,0,M,Y,,Y,N,Y,Y,Y,,Y,,Y,Y,Y,,,,Y,Y,Y,,Y,Y,,,,Y,Y,,N,,Y,,,,,Y,Y,,,,,Y,Y,Y,Y,,,C,,S
43180,GR,LIMIN KOS,36.9,27.283333333333335,36,54,N,27,17,E,43250,132,54418,V,OR,P,N,N,N,Y,,N,J,O,,0,M,Y,,Y,N,Y,,N,,Y,,N,Y,,,,,Y,Y,Y,,Y,Y,,,,Y,,,N,N,N,N,N,N,N,N,,,,,,Y,Y,,,,,C,,L
43180,GR,KALIMNOS,36.95,26.983333333333334,36,57,N,26,59,E,43260,132,54407,V,CN,P,N,Y,N,Y,,J,B,N,,0,M,,,,,Y,,N,,,,,Y,,,,,Y,Y,,,Y,Y,Y,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,,,C,,
43180,GR,LAKKI,37.13333333333333,26.85,37,8,N,26,51,E,43280,132,54403,V,CN,G,N,N,N,Y,,A,H,M,L,0,M,Y,,,,,,N,Y,,,N,,,,,,Y,,Y,,Y,Y,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,,,,C,,
43325,TR,ALIAGA,38.833333333333336,26.933333333333334,38,50,N,26,56,E,43334,132,54382,V,CB,F,,,,Y,,,L,,M,1,M,Y,,,,Y,Y,Y,,,Y,Y,,Y,,Y,,Y,,,Y,Y,Y,,,,Y,Y,,Y,Y,,,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,,,N,,S
43325,TR,GEMLIK,40.416666666666664,29.116666666666667,40,25,N,29,7,E,43340,132,55040,V,OR,F,,,,Y,Y,,A,M,F,0,M,,,,N,Y,Y,Y,Y,Y,,Y,,,Y,Y,,Y,,Y,,Y,Y,,,,Y,Y,,Y,,Y,,Y,Y,Y,,,,,,,,Y,Y,Y,,,C,,
43325,TR,ECEABAT,40.18333333333333,26.366666666666667,40,11,N,26,22,E,43370,BA24,55041/0,V,LC,F,N,Y,N,Y,,,A,,,0,M,Y,Y,,Y,N,,Y,,,,Y,Y,Y,,Y,,Y,Y,,,,,,,,Y,,,N,,,,,,,,,,,,,,,,,,,C,,
43325,TR,GELIBOLU,40.4,26.666666666666668,40,24,N,26,40,E,43380,BA24,55044/0,V,LC,F,N,Y,N,Y,N,,B,C,K,0,M,Y,,,Y,N,,Y,,Y,,,Y,,,,Y,,,,,Y,Y,,,,,,,N,,,,,,,,,,,,,Y,Y,,,,,C,,
43325,TR,BORUSAN FERTILIZER JETTY,40.416666666666664,29.1,40,25,N,29,6,E,43384,BA24,55043,V,CN,F,,,,Y,N,,A,M,,0,M,,,,,Y,Y,,,,,Y,,,,,,Y,,,,Y,,,,,Y,,,Y,Y,Y,,,Y,Y,,Y,,,,,Y,Y,Y,Y,,,C,,
43325,TR,AMBARLI,40.96666666666667,28.7,40,58,N,28,42,E,43388,BA24,55046,V,CN,G,,,,Y,,,N,N,J,0,,,,,,Y,Y,Y,,,,Y,Y,Y,,,,Y,,,,,,,,,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,,,C,,
43325,TR,TEKIRDAG,40.983333333333334,27.516666666666666,40,59,N,27,31,E,43390,BA24,55043/0,V,LC,F,N,Y,N,Y,,,J,K,L,0,M,Y,Y,N,N,Y,Y,Y,N,N,,Y,,Y,Y,,,Y,,,,Y,Y,,,,Y,N,,N,Y,Y,,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,,,N,,
43325,TR,ISTANBUL,41.016666666666666,28.966666666666665,41,1,N,28,58,E,43420,BA24,55046/7,L,LC,F,N,N,N,Y,Y,H,A,M,P,0,L,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,S,M
43325,TR,DEFTERDAR BURNU,41.05,29.033333333333335,41,3,N,29,2,E,43430,BA24,55048,V,CN,F,N,N,N,Y,Y,H,A,L,L,0,M,Y,,N,N,Y,,Y,,,,,,,,,,,,Y,Y,,Y,,,,,,,N,,,,,,,,,,,,,,Y,Y,,,,,,S
43325,TR,ISTINYE,41.11666666666667,29.05,41,7,N,29,3,E,43435,BA24,55048,V,CN,F,N,N,N,Y,Y,A,A,P,,0,M,,,N,N,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,N,,,,,,,,,,,,,Y,Y,,,,,B,M,
43460,BG,BURGAS,42.483333333333334,27.483333333333334,42,29,N,27,29,E,43500,BA24,55063,S,CB,F,N,N,N,Y,N,E,J,M,M,0,M,Y,Y,Y,N,Y,Y,Y,,Y,,Y,,Y,Y,,,Y,,Y,Y,Y,Y,,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,,,C,M,L
43460,BG,VARNA,43.18333333333333,27.966666666666665,43,11,N,27,58,E,43510,BA24,55062,L,CB,G,N,N,N,Y,Y,K,F,N,M,0,M,Y,Y,Y,N,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,Y,Y,Y,,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,B,L,L
43540,RO,MANGALIA,43.81666666666667,28.583333333333332,43,49,N,28,35,E,43550,BA24,55120,V,CB,F,N,N,N,Y,,M,A,M,,0,M,Y,Y,Y,N,Y,Y,Y,,,Y,Y,Y,,,,,,Y,,Y,Y,Y,,,,Y,,,N,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,A,M,M
43540,RO,BASARABI,44.166666666666664,28.433333333333334,44,10,N,28,26,E,43558,BA24,,V,RN,P,,,,Y,,M,,M,M,0,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,Y,Y,,N,Y,Y,,,,,Y,,,,,,,Y,,,,,,,S
43540,RO,CONSTANTA,44.166666666666664,28.65,44,10,N,28,39,E,43560,BA24,55060,M,CB,G,N,Y,N,Y,Y,C,A,M,H,0,M,Y,Y,Y,N,Y,Y,Y,,Y,N,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,M,L
43540,RO,MEDGIDIA,44.25,28.266666666666666,44,15,N,28,16,E,43562,,,V,LC,P,,,,Y,Y,N,,M,M,0,L,,,,N,Y,,,,,,Y,Y,Y,,Y,Y,,,Y,Y,Y,,,,,,Y,,,Y,Y,,,,,Y,,,,,,,Y,,,,,N,,S
43540,RO,DANUBE-BLACK SEA CANAL,44.266666666666666,28.183333333333334,44,16,N,28,11,E,43565,BA24,,M,LC,P,,,,Y,Y,M,,,,0,,,,Y,N,Y,Y,Y,,,,Y,,,,,,Y,,Y,,Y,,,,,Y,,,,,,,,,,,Y,,,,,,Y,N,N,,,N,,
43540,RO,CERNAVODA,44.333333333333336,28.05,44,20,N,28,3,E,43566,BA24,,V,RN,P,,,,Y,Y,M,,P,P,0,M,,,,,Y,,,,,,,Y,Y,,,,Y,,,,Y,,,,,,Y,,Y,Y,Y,,,,,Y,,,,,,,Y,Y,Y,,,C,,
43540,RO,MIDIA,44.35,28.666666666666668,44,21,N,28,40,E,43568,,,V,OR,F,Y,Y,,Y,,N,C,L,,0,,,,,N,Y,,,,,,Y,Y,,,Y,,Y,,Y,Y,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,Y,Y,Y,,,B,M,S
43540,RO,SULINA,45.166666666666664,29.666666666666668,45,10,N,29,40,E,43570,BA24,55131,V,RN,G,N,N,Y,Y,,K,J,N,,0,L,N,Y,Y,N,Y,Y,,,Y,N,Y,N,Y,Y,Y,Y,Y,,N,N,Y,Y,,,,Y,Y,,N,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,B,,
43540,RO,TULCEA,45.166666666666664,28.816666666666666,45,10,N,28,49,E,43572,,55100,V,RN,F,,,,,,,,P,,0,L,,,,N,Y,Y,Y,,,,Y,Y,Y,,,,Y,,Y,Y,,,,,,Y,Y,,Y,Y,Y,,,,,Y,Y,,,,,,Y,Y,Y,,,B,M,S
43540,RO,BRAILA,45.25,27.983333333333334,45,15,N,27,59,E,43590,BA24,,V,RN,G,N,N,Y,Y,,J,M,M,,0,M,,,,N,Y,Y,,,,,Y,Y,Y,,N,,Y,,,Y,Y,,,,,Y,Y,,N,Y,Y,Y,,,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,C,S,
43540,RO,GALATI,45.416666666666664,28.083333333333332,45,25,N,28,5,E,43600,BA24,,S,RN,G,Y,N,Y,Y,,L,M,N,,0,M,,,N,,Y,Y,Y,,Y,N,Y,Y,Y,,,,Y,,,Y,Y,,,,,Y,,,N,Y,Y,Y,,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,B,S,
43620,UA,IZMAYIL,45.333333333333336,28.85,45,20,N,28,51,E,43625,BA24,,V,RN,G,Y,Y,Y,Y,Y,L,K,N,,5,M,Y,Y,Y,N,Y,Y,Y,,,N,Y,Y,,,Y,,Y,,Y,,Y,Y,,,,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,,C,,
43620,UA,ILLICHIVSK,46.3,30.65,46,18,N,30,39,E,43645,BA24,,L,CB,G,N,Y,Y,Y,Y,H,D,K,,1,M,Y,,N,N,Y,Y,Y,,Y,,Y,Y,Y,,Y,,Y,,Y,Y,Y,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,B,M,M
43620,UA,ODESA,46.483333333333334,30.733333333333334,46,29,N,30,44,E,43650,BA24,55082,L,CB,G,N,N,Y,Y,Y,L,K,L,N,1,M,Y,,Y,N,Y,Y,Y,,Y,N,Y,,Y,,Y,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,A,M,M
43620,UA,YUZHNYY,46.6,31.016666666666666,46,36,N,31,1,E,43655,BA24,,S,RB,F,Y,N,Y,Y,Y,H,G,G,J,0,M,N,,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,,,,Y,Y,Y,,,C,,
43620,UA,MYKOLAYIV,46.95,31.983333333333334,46,57,N,31,59,E,43670,BA24,,S,RB,F,N,N,Y,Y,Y,K,M,M,,0,L,,,N,N,Y,Y,Y,,Y,,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,Y,Y,,,B,M,M
43620,UA,PORT OKTYABRSK,46.833333333333336,31.933333333333334,46,50,N,31,56,E,43673,BA24,,V,CN,F,,,,Y,Y,K,M,K,,0,M,Y,,,,Y,Y,,,,,Y,,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,,,,Y,Y,Y,,,,,,,,,,,,,L
43620,UA,DNIPRO-BUZKYY,46.733333333333334,31.883333333333333,46,44,N,31,53,E,43677,BA24,,S,CB,F,,,Y,Y,Y,K,K,N,,0,M,,Y,,N,Y,Y,Y,,,,Y,Y,Y,,Y,Y,Y,,,,Y,,Y,,,,,,N,Y,Y,,,,Y,Y,,,,,,,Y,Y,Y,,,C,S,
43620,UA,KHERSON,46.61666666666667,32.6,46,37,N,32,36,E,43680,BA24,,S,OR,G,N,N,Y,Y,,N,L,L,M,2,M,Y,Y,N,N,Y,Y,Y,,Y,,Y,Y,Y,,,,Y,,,Y,Y,Y,,,,Y,Y,,N,,Y,Y,,Y,Y,Y,Y,,,,,,Y,Y,,N,N,C,,L
43620,UA,BELGOROD-DNESTROVSKY,46.18333333333333,30.366666666666667,46,11,N,30,22,E,43700,BA24,55085,V,CN,F,,,,Y,Y,N,G,O,,0,M,Y,,,N,Y,Y,Y,Y,,,Y,,,,,,Y,,Y,Y,Y,,,,,,,,,Y,Y,Y,,,Y,Y,,,,,,,Y,Y,Y,,,C,,M
43620,UA,SKADOVS'K,46.1,32.916666666666664,46,6,N,32,55,E,43710,BA24,,V,CB,F,N,N,Y,Y,,O,O,N,,0,M,Y,N,,,Y,Y,,,,,,,,,,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,,Y,,,,,,,
43620,UA,KHORLY,46.083333333333336,33.28333333333333,46,5,N,33,17,E,43720,BA24,,V,CN,F,N,N,Y,Y,,M,L,N,,0,M,,,Y,N,Y,Y,Y,,,,,,,,,,Y,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,,,,,,
43620,UA,CHORNOMORS KE,45.516666666666666,32.7,45,31,N,32,42,E,43745,BA24,,V,CN,P,N,N,Y,Y,Y,L,G,N,,0,M,Y,,Y,N,Y,Y,Y,,,,Y,,,Y,Y,Y,Y,,,,Y,Y,,,,Y,,,N,,,Y,,Y,,,,,,,,,Y,,,,,C,S,
43620,UA,UST-DUNAISK,45.46666666666667,29.7,45,28,N,29,42,E,43747,BA24,55131,V,CN,P,,,,Y,Y,J,J,Q,,0,M,Y,,,N,Y,Y,,,,,,,,,Y,,Y,Y,,,,,,,,Y,Y,,Y,,,Y,,Y,,,Y,,,,,,Y,Y,Y,,,N,,
43620,UA,YEVPATORIYA,45.2,33.38333333333333,45,12,N,33,23,E,43750,BA24,,V,CN,F,N,N,Y,Y,,O,J,N,,0,M,N,N,Y,N,Y,Y,Y,,,,Y,,Y,,Y,Y,Y,,,,Y,,,,,Y,Y,,N,Y,Y,,,,Y,Y,,,,,,Y,Y,,,,,N,,
43620,UA,SEVASTOPOL,44.61666666666667,33.53333333333333,44,37,N,33,32,E,43760,BA24,55103,L,CN,G,N,N,Y,Y,,L,E,L,,1,M,Y,,Y,N,Y,Y,Y,,,,Y,Y,Y,,,,Y,,,Y,Y,,,,,Y,Y,,Y,Y,,,,,,Y,Y,,,,,Y,Y,Y,Y,,,A,L,S
43620,UA,BALAKLAVA,44.5,33.6,44,30,N,33,36,E,43780,BA24,55104,V,CN,G,N,N,Y,Y,,H,A,P,,0,M,N,Y,Y,N,Y,Y,,,,,,,,,,,,,,Y,,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,,,,,S
43620,UA,YALTA,44.483333333333334,34.166666666666664,44,29,N,34,10,E,43790,BA24,,V,CB,F,N,Y,,Y,N,L,A,M,M,0,M,Y,Y,Y,N,Y,Y,Y,,Y,,Y,,Y,,,,Y,Y,,,Y,,,,,Y,Y,,Y,,Y,Y,,Y,,Y,,,,,,Y,Y,N,N,N,Y,B,,
43620,UA,ALUSHTA,44.68333333333333,34.416666666666664,44,41,N,34,25,E,43810,BA24,55140,V,OR,P,N,Y,N,Y,,H,A,O,,0,M,,,Y,N,Y,Y,,,,N,N,,,,,,,,,,,,,,,Y,Y,,N,,,,,,,,,,,,,Y,Y,,,,,,,
43620,UA,SUDAK,44.85,34.983333333333334,44,51,N,34,59,E,43835,BA24,55140,V,CN,F,N,N,N,Y,,J,A,A,G,0,M,,,Y,N,Y,Y,,,,N,Y,,,,,,,,,,Y,Y,Y,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,,,,,,
43620,UA,FEODOSIYA,45.016666666666666,35.43333333333333,45,1,N,35,26,E,43850,BA24,55140,S,CB,G,N,N,N,Y,,E,K,M,J,1,M,Y,Y,Y,N,Y,Y,Y,,,N,Y,,Y,Y,,,Y,,N,,,,Y,,,Y,Y,,Y,,Y,,,,Y,Y,Y,,,,,Y,Y,Y,Y,N,N,C,,
43620,UA,KERCH,45.35,36.483333333333334,45,21,N,36,29,E,43900,BA24,,S,OR,G,N,Y,Y,Y,,L,L,N,,0,M,N,N,Y,N,Y,Y,Y,,Y,,Y,,Y,,,,Y,Y,Y,,Y,Y,,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,C,S,S
43620,UA,RENI,45.43333333333333,28.3,45,26,N,28,18,E,43925,BA24,,V,RN,F,,,Y,Y,,M,K,O,M,6,,,,,N,Y,Y,Y,,,,Y,,Y,,,,Y,Y,,,,,,,,,N,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,Y,Y,Y,,Y,,C,,
43620,UA,HENICHESK,46.166666666666664,34.81666666666667,46,10,N,34,49,E,43940,BA24,,V,CN,F,N,N,Y,Y,,N,N,P,,1,M,N,N,Y,N,Y,Y,Y,,,N,Y,,,,,,Y,,,Y,Y,Y,,,,Y,,,N,,,,,,,,,,,,,,Y,Y,,,,C,,
43620,UA,KYRYLIVKA,46.35,35.36666666666667,46,21,N,35,22,E,43950,BA24,,V,OR,F,N,N,Y,Y,,N,N,P,,0,M,,,Y,N,Y,Y,Y,,,N,N,,,,,,,,,,Y,Y,,,,,,,N,,,,,,,,,,,,,,,,,,,,,
43620,UA,BERDYANSK,46.75,36.78333333333333,46,45,N,36,47,E,44000,BA24,,S,CB,F,N,Y,Y,Y,,N,L,L,L,0,M,Y,N,Y,N,Y,Y,Y,,Y,N,Y,Y,N,Y,,,Y,,Y,Y,Y,,,,,Y,Y,,N,Y,Y,,,,Y,Y,Y,,,,,Y,Y,Y,Y,,Y,C,,S
43620,UA,MARIUPOL,47.083333333333336,37.56666666666667,47,5,N,37,34,E,44010,BA24,,S,CB,G,Y,N,Y,Y,N,M,N,M,,0,L,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,,,Y,Y,Y,Y,Y,,Y,Y,B,S,L
44030,RU,TAGANROG,47.2,38.95,47,12,N,38,57,E,44060,BA24,,V,CB,F,N,N,Y,Y,N,O,O,O,,0,M,,,Y,N,Y,Y,Y,,Y,,Y,Y,Y,,,,Y,,,Y,Y,Y,,,,Y,,,N,Y,,Y,,,Y,,Y,,,,,Y,Y,,,Y,Y,C,,
44030,RU,ROSTOV-NA-DONU,47.166666666666664,39.71666666666667,47,10,N,39,43,E,44070,BA24,,S,RB,G,N,N,Y,Y,Y,P,O,O,,4,M,,Y,Y,N,Y,,Y,,Y,N,Y,,,,,,Y,,,Y,Y,Y,,,,Y,,,N,Y,Y,,,,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,C,S,
44030,RU,AZOV,47.1,39.43333333333333,47,6,N,39,26,E,44080,BA24,,V,RN,G,N,N,Y,Y,Y,P,O,O,,0,M,,,N,N,Y,Y,Y,,,N,Y,,,Y,Y,Y,,,,Y,Y,,,,,Y,,,N,,Y,,,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,C,,M
44030,RU,YEYSK,46.733333333333334,38.266666666666666,46,44,N,38,16,E,44090,BA24,,V,CB,G,N,N,Y,Y,,O,O,O,O,0,M,,,N,N,Y,Y,Y,,Y,Y,Y,,,,Y,Y,Y,,,Y,Y,,,,,Y,,,N,Y,Y,Y,,Y,,Y,Y,,,,,Y,,N,N,N,N,C,,
44030,RU,TEMRYUK,45.35,37.35,45,21,N,37,21,E,44140,BA24,55200,V,RN,F,N,Y,Y,Y,Y,O,P,O,,0,M,,,N,N,Y,Y,Y,,,,Y,,,,,,Y,,,Y,,,,,,Y,Y,,N,Y,Y,,,Y,Y,Y,,,,,,Y,Y,Y,Y,,,C,,
44030,RU,KAVKAZ OIL TERMINAL,45.333333333333336,36.65,45,20,N,36,39,E,44162,,,V,OR,P,,,,Y,Y,,,N,N,0,M,,,Y,,Y,Y,Y,,,,Y,Y,Y,,Y,Y,Y,,,Y,Y,,,,,,Y,,Y,,,,,,,,,,,,,,Y,Y,,,,C,,S
44030,RU,ANAPA,44.88333333333333,37.31666666666667,44,53,N,37,19,E,44180,BA24,55200,V,OR,F,N,N,Y,Y,,P,J,O,,0,M,,,N,N,Y,Y,Y,,,,Y,,Y,Y,,,Y,,Y,Y,,,Y,,,Y,Y,,N,Y,Y,,,,Y,Y,,,,,,Y,Y,,,,,N,,S
44030,RU,NOVOROSSIYSK,44.71666666666667,37.78333333333333,44,43,N,37,47,E,44200,BA24,55128,L,CB,G,N,N,N,Y,,H,J,K,A,1,M,Y,,Y,N,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,A,M,L
44030,RU,GELENDZHIK,44.55,38.06666666666667,44,33,N,38,4,E,44210,BA24,55129,V,CN,F,N,N,Y,Y,,N,B,O,,0,M,,,N,N,Y,Y,Y,,,N,Y,,Y,Y,,,Y,,Y,Y,,,Y,,,Y,,,N,,Y,,,,,Y,,,,,,Y,Y,Y,,,,,,
44030,RU,TUAPSE,44.1,39.06666666666667,44,6,N,39,4,E,44230,BA24,,S,CB,G,N,N,N,Y,,H,H,M,K,1,M,Y,,N,N,Y,Y,Y,,Y,N,Y,Y,,Y,Y,,Y,Y,,Y,Y,,Y,,,Y,Y,,N,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,,S
44030,RU,SOCHI,43.583333333333336,39.733333333333334,43,35,N,39,44,E,44240,BA24,55170,V,CB,F,N,Y,N,Y,,K,J,M,N,2,M,Y,Y,N,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,Y,Y,,N,,Y,,,,,Y,,,,,,Y,Y,,Y,,,N,,
44030,RU,ADLER,43.43333333333333,39.93333333333333,43,26,N,39,56,E,44270,BA24,55170,V,OR,P,N,N,N,Y,,A,K,O,,0,M,,,N,N,Y,Y,Y,Y,,N,N,,,,,,Y,,,Y,,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,,,,,,
44275,GE,SOKHUMI,42.983333333333334,40.983333333333334,42,59,N,40,59,E,44320,BA24,,V,OR,F,N,N,N,Y,,K,J,P,N,0,M,,,N,N,Y,Y,Y,,,N,N,,,,,,Y,Y,,,Y,Y,,,,Y,N,,N,,Y,Y,,Y,,Y,,,,,,Y,Y,Y,,,,N,,
44275,GE,POTI,42.15,41.583333333333336,42,9,N,41,35,E,44340,BA24,55138,S,CB,F,N,N,N,Y,Y,J,A,L,K,1,M,Y,,Y,N,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,,,,C,S,M
44275,GE,SUPSA MARINE TERMINAL,42.1,41.71666666666667,42,6,N,41,43,E,44345,BA24,55138,V,OR,P,,,,Y,Y,A,G,,,0,M,,,Y,,,Y,Y,,,Y,Y,,Y,Y,,,Y,,N,,,,Y,,,Y,N,,N,,,,,,,,,Y,,Y,Y,N,N,N,N,,,B,,
